review_id	sentiment	label_id	input_ids	review_body	date
13323	0	1	[0, 133, 10199, 8, 1521, 32, 12058, 98, 939, 21, 2818, 5, 299, 74, 173, 13, 162, 4, 16748, 1437, 24, 1415, 10861, 15, 162, 4, 939, 1979, 75, 5940, 5, 299, 13, 11044, 219, 1972, 4, 24, 1415, 101, 10, 10342, 15, 162, 4, 856, 28831, 1437, 24, 630, 75, 283, 19, 10, 11021, 354, 4104, 12213, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The fabric and design are gorgeous so i was hoping the top would work for me. sadly  it looked ridiculous on me. i wouldn't recommend the top for busty girls. it looked like a bell on me. fyi  it doesn't come with a camisole underneath.	2023-07-15T17:45:11Z
18107	1	2	[0, 41083, 9, 28009, 16812, 1437, 5690, 9931, 16586, 3195, 1437, 2653, 372, 15, 1437, 19, 10, 34203, 5397, 1902, 14, 965, 75, 350, 614, 4, 939, 5940, 24, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Lots of embellishment  striking magenta color  feels great on  with a flattering neckline that isn't too low. i recommend it!	2023-07-15T17:45:11Z
5516	0	1	[0, 9058, 5315, 136, 42, 299, 1437, 8, 63, 164, 124, 4, 78, 1437, 5, 1104, 299, 16, 10, 1109, 2408, 13178, 734, 8, 24, 473, 45, 283, 19, 10, 14187, 50, 10785, 12213, 4, 95, 216, 47, 40, 240, 65, 4, 939, 74, 33, 57, 441, 7, 120, 81, 14, 754, 1437, 187, 939, 33, 12039, 939, 115, 33, 10610, 1437, 53, 200, 2506, 16, 14, 24, 36045, 4, 47375, 4, 24, 376, 66, 9, 5, 6738, 2233, 19, 5, 1907, 9, 36045, 14, 939, 216, 40, 120, 169, 3007, 71, 14784, 4, 939, 524, 45, 2509, 11, 6440, 154, 932, 4, 13, 42, 425, 1437, 939, 1979, 75, 33, 421, 741, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Two strikes against this top  and its going back. first  the white top is a light weight cotton... and it does not come with a lining or shell underneath. just know you will need one. i would have been able to get over that fact  since i have tanks i could have worn  but second strike is that it wrinkles. alot. it came out of the shipping box with the type of wrinkles that i know will get way worse after washing. i am not interested in ironing anything. for this price  i wouldn't have expected b	2023-07-15T17:45:11Z
8017	1	2	[0, 100, 460, 16895, 10, 1763, 9, 14214, 11021, 366, 14, 127, 2761, 341, 7, 3568, 4, 51, 58, 1969, 1437, 15898, 1437, 53, 45, 350, 1437, 9881, 53, 45, 350, 4, 939, 794, 209, 8, 802, 7, 2185, 14, 939, 1747, 303, 106, 1437, 14, 939, 399, 75, 33, 7, 38676, 90, 127, 2761, 18, 9304, 143, 55, 4, 209, 1649, 70, 5, 7644, 5579, 175, 24382, 1437, 14160, 1437, 239, 1318, 1437, 53, 30, 5, 253, 9, 5, 183, 1437, 51, 3298, 66, 4, 77, 939, 5328, 106, 1437, 939, 56, 7, 489, 6539, 106, 62, 5579, 102, 7494, 74, 1819, 244, 4, 98, 1437, 939, 657, 5, 9304, 1437, 53, 524, 10, 828, 5779, 19, 141, 51, 2217, 49, 3989, 2, 1, 1, 1, 1]	I always coveted a pair of flower camos that my sister used to wear. they were perfect  fitted  but not too  casual but not too. i saw these and thought to myself that i finally found them  that i didn't have to covet my sister's pants any more. these check all the boxes--comfy  stylish  high quality  but by the end of the day  they bag out. when i wore them  i had to keep pulling them up--a belt would certainly help. so  i love the pants  but am a bit disappointed with how they lose their shape	2023-07-15T17:45:11Z
5378	1	2	[0, 713, 1152, 21, 1661, 11, 10, 6907, 3195, 61, 33391, 171, 3195, 8750, 16683, 4, 1969, 13, 4477, 2961, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This product was offered in a pink color which compliments many color palettes. perfect for layering.	2023-07-15T17:45:11Z
2074	0	1	[0, 10993, 1437, 939, 21, 3911, 14, 42, 16576, 10199, 1299, 1122, 7, 604, 18, 3318, 4, 1437, 24, 16, 10, 7992, 2408, 11052, 4122, 619, 4, 1437, 220, 1437, 939, 21, 3911, 30, 5, 847, 17220, 939, 3568, 10, 316, 73, 1570, 4716, 1459, 1437, 8, 5, 13977, 9, 5, 739, 16, 23, 513, 10, 1836, 158, 114, 45, 2735, 4, 1437, 1747, 1437, 5, 5933, 21, 269, 251, 4, 1437, 939, 4883, 939, 524, 195, 108, 176, 8, 2159, 786, 12, 13713, 1459, 10070, 1437, 53, 5, 847, 21, 239, 7451, 15, 162, 4, 939, 101, 5, 6184, 8, 910, 5865, 1634, 9, 10199, 1437, 258, 32, 5425, 8, 205, 13, 1136, 73, 31421, 4, 1437, 53, 939, 222, 45, 101, 5, 1079, 4, 2, 1]	First  i was surprised that this skirt fabric felt similar to men's tie.  it is a thick weight silky feel.  next  i was surprised by the cut.... i wear a 12/14 petite  and the waist of the large is at least a size 10 if not smaller.  finally  the length was really long.  i realize i am 5'2 and buying non-petite sizes  but the cut was high ankle on me. i like the pattern and ruffles of fabric  both are unusual and good for fall/winter.  but i did not like the rest.	2023-07-15T17:45:11Z
9537	-1	0	[0, 100, 860, 7, 465, 402, 7, 101, 59, 960, 939, 907, 1437, 190, 114, 24, 4072, 66, 7, 28, 10, 10208, 4, 13, 162, 5, 5397, 1902, 9, 42, 6399, 16, 3668, 2721, 8, 2422, 34203, 4, 24, 21, 65, 9, 5, 129, 383, 14, 156, 162, 236, 7, 489, 5, 6399, 1437, 53, 9574, 24, 21, 45, 615, 4, 42, 6399, 16, 2422, 2233, 219, 8, 1237, 739, 4, 939, 74, 5940, 39328, 159, 13, 167, 54, 236, 7, 860, 42, 4, 114, 47, 33, 10, 2514, 7050, 24, 429, 28, 966, 12926, 110, 1675, 1836, 98, 14, 5, 14893, 351, 75, 2999, 23, 5, 1855, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I try to find something to like about everything i buy  even if it turns out to be a disappointment. for me the neckline of this shirt is absolutely beautiful and super flattering. it was one of the only things that made me want to keep the shirt  but unfortunately it was not enough. this shirt is super boxy and runs large. i would recommend sizing down for those who want to try this. if you have a larger chest it might be worth ordering your regular size so that the buttons won't pull at the ch	2023-07-15T17:45:11Z
3935	1	2	[0, 19065, 4716, 1459, 19220, 118, 328, 939, 437, 195, 108, 246, 8, 24, 2972, 13776, 5, 299, 9, 127, 1730, 4, 3793, 1437, 10698, 372, 8, 439, 235, 88, 127, 28441, 13, 127, 2568, 1437, 1805, 4, 64, 3588, 62, 50, 159, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Great petite maxi! i'm 5'3 and it skims the top of my feet. soft  fits great and went right into my suitcase for my upcoming  trip. can dress up or down.	2023-07-15T17:45:11Z
16859	-1	0	[0, 713, 6399, 32651, 98, 1099, 77, 939, 829, 24, 36, 463, 939, 524, 45, 23, 70, 5685, 7, 28078, 322, 16, 24, 31, 5, 31800, 116, 1437, 1437, 939, 1381, 24, 15, 6992, 4, 24, 16, 1481, 1115, 13802, 8, 1085, 780, 4, 23, 818, 1812, 22574, 24, 16, 98, 81, 7663, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This shirt smelled so bad when i received it (and i am not at all sensitive to smells). is it from the dye?   i tried it on anyway. it is shapeless and nothing special. at almost 80 bucks it is so over priced.	2023-07-15T17:45:11Z
7023	-1	0	[0, 100, 37282, 5, 619, 8, 847, 9, 209, 25069, 5229, 293, 1437, 53, 5, 1318, 34, 20998, 127, 3975, 11, 6215, 4, 5916, 1437, 24449, 1437, 8, 1473, 3568, 8, 7366, 71, 95, 65, 183, 4, 939, 619, 25, 114, 939, 14260, 127, 418, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I adore the feel and cut of these culottes  but the quality has diminished my faith in retailer. picks  piles  and serious wear and tear after just one day. i feel as if i wasted my money.	2023-07-15T17:45:11Z
287	1	2	[0, 100, 657, 5, 22861, 28517, 1437, 1437, 1437, 17320, 3195, 16, 182, 430, 24, 18, 10, 2579, 1109, 10199, 19, 2579, 4271, 15716, 1437, 1437, 1437, 1712, 24, 16, 41, 24901, 2125, 24, 23835, 8, 10698, 157, 1712, 939, 524, 4716, 1459, 1437, 1437, 372, 1109, 22861, 28517, 13, 2428, 8, 1035, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the sweatshirt    clay color is very different it's a nice light fabric with nice detailed edges    although it is an oversized piece it hangs and fits well although i am petite   great light sweatshirt for spring and summer	2023-07-15T17:45:11Z
18159	-1	0	[0, 100, 2162, 209, 10, 372, 3626, 7, 909, 10844, 53, 51, 32, 3475, 124, 4, 1437, 5, 18632, 16, 2579, 53, 905, 18, 486, 106, 99, 51, 32, 12, 7174, 1437, 2084, 6149, 1033, 4, 1437, 45, 966, 5, 425, 11, 127, 2979, 4, 1437, 10728, 1437, 939, 64, 75, 2045, 7, 465, 10, 1763, 9, 25172, 438, 3985, 14, 939, 101, 98, 939, 1017, 1240, 5, 1823, 418, 15, 10, 357, 1763, 9, 909, 10844, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I bought these a great alternative to black jeans but they are headed back.  the texture is nice but let's call them what they are- thin  leggings.  not worth the price in my opinion.  honestly  i can't seem to find a pair of pilcros that i like so i'd spent the extra money on a better pair of black jeans.	2023-07-15T17:45:11Z
18959	-1	0	[0, 133, 6184, 8, 10199, 32, 9869, 1437, 53, 5, 21764, 32, 765, 36, 879, 3341, 5, 1345, 43, 98, 24, 385, 8645, 293, 182, 34374, 4, 939, 5636, 115, 45, 1955, 66, 141, 7, 3568, 24, 98, 14, 24, 1415, 932, 18684, 101, 5, 1345, 4, 56, 7, 671, 42, 65, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The pattern and fabric are lovely  but the sleeves are short (unlike the photo) so it drapes very strangely. i personally could not figure out how to wear it so that it looked anything remotely like the photo. had to return this one.	2023-07-15T17:45:11Z
18418	0	1	[0, 100, 2740, 24, 11, 80, 8089, 142, 9, 4206, 6173, 4, 2579, 1468, 1437, 53, 2564, 16, 45, 13, 162, 4, 939, 40, 28, 3357, 106, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I ordered it in two colors because of excellent reviews. nice material  but fit is not for me. i will be returning them.	2023-07-15T17:45:11Z
5309	0	1	[0, 100, 770, 7, 657, 209, 142, 51, 32, 98, 1256, 8, 283, 11, 3739, 9, 8089, 1437, 53, 71, 129, 10, 367, 728, 9, 2498, 106, 1437, 939, 21, 519, 7, 2999, 106, 66, 9, 127, 2576, 328, 596, 473, 390, 18, 20745, 98, 5705, 3068, 62, 116, 939, 6329, 3568, 10, 1836, 204, 73, 2517, 1437, 8, 2740, 209, 11, 10, 475, 1437, 53, 939, 4443, 51, 58, 202, 350, 650, 1437, 61, 1302, 24941, 7, 162, 4, 51, 32, 3793, 8, 1256, 1437, 53, 939, 40, 45, 28, 12926, 55, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I wanted to love these because they are so pretty and come in lots of colors  but after only a few minutes of wearing them  i was having to pull them out of my bottom! why does women's underwear so frequently ride up? i normally wear a size 4/28  and ordered these in a m  but i guess they were still too small  which seems unreasonable to me. they are soft and pretty  but i will not be ordering more.	2023-07-15T17:45:11Z
8955	0	1	[0, 100, 524, 10, 10301, 877, 195, 108, 306, 113, 3191, 76, 793, 8, 802, 42, 3588, 74, 356, 372, 4, 24, 18, 10, 12, 1902, 8, 1326, 10, 319, 101, 5, 761, 9, 14442, 14, 2333, 2564, 162, 15481, 4, 939, 2162, 24, 11, 41, 290, 642, 1437, 61, 16, 127, 2340, 1836, 4, 5, 28097, 58, 10, 410, 350, 380, 1437, 53, 45, 1099, 4, 5, 299, 233, 1437, 959, 1437, 21, 7934, 4, 5, 847, 11, 5, 10762, 73, 20020, 1902, 21, 169, 350, 1810, 1437, 5, 22990, 21764, 58, 169, 350, 380, 1437, 89, 21, 350, 203, 929, 11, 5, 11044, 36, 4783, 740, 4946, 21, 15650, 43, 1437, 4753, 4, 42, 3588, 74, 356, 2579, 15, 951, 54, 16, 33997, 73, 13728, 2]	"I am a proportionate 5'4"" 39 year old and thought this dress would look great. it's a-line and looks a lot like the kind of dresses that usually fit me nicely. i bought it in an 8p  which is my normal size. the hips were a little too big  but not bad. the top part  however  was enormous. the cut in the shoulders/neckline was way too wide  the lace sleeves were way too big  there was too much room in the bust (my c cup was inadequate)  etc. this dress would look nice on someone who is thicker/vol"	2023-07-15T17:45:11Z
4339	0	1	[0, 100, 362, 42, 350, 7, 5, 5124, 2053, 24, 21, 4760, 159, 7, 276, 425, 25, 277, 13454, 30, 5, 276, 1518, 4, 24, 938, 75, 98, 939, 1249, 62, 2746, 169, 350, 203, 13, 10, 7174, 13454, 4, 40, 1153, 671, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I took this too to the register thinking it was marked down to same price as another tee by the same brand. it wasn't so i ended up paying way too much for a thin tee. will probably return.	2023-07-15T17:45:11Z
13424	1	2	[0, 4528, 619, 157, 156, 8, 98, 3793, 1437, 53, 13, 162, 1437, 51, 58, 95, 350, 614, 8, 350, 3298, 4740, 734, 1250, 939, 222, 21, 2999, 106, 62, 8, 619, 9800, 4, 939, 770, 106, 7, 173, 328, 2085, 11, 10, 2735, 1836, 51, 74, 619, 357, 4, 939, 2740, 127, 2340, 564, 1437, 11, 5, 1109, 6907, 4, 51, 58, 182, 11962, 1437, 939, 206, 939, 95, 33, 10, 543, 86, 19, 9304, 19, 10, 1430, 42, 614, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	These feel well made and so soft  but for me  they were just too low and too baggy...all i did was pull them up and feel uncomfortable. i wanted them to work! maybe in a smaller size they would feel better. i ordered my normal 25  in the light pink. they were very cute  i think i just have a hard time with pants with a rise this low.	2023-07-15T17:45:11Z
9495	0	1	[0, 100, 657, 5951, 10844, 4, 939, 308, 484, 1763, 1437, 8, 939, 206, 51, 10397, 157, 1437, 8, 3568, 157, 4, 14, 145, 26, 1437, 939, 1017, 393, 3584, 10, 1763, 9, 5, 22, 620, 3623, 324, 113, 847, 137, 4, 51, 33, 5, 276, 1318, 65, 74, 1057, 31, 5951, 1437, 8, 939, 101, 14, 5, 35713, 2025, 75, 1528, 22877, 10844, 1437, 53, 33, 10, 410, 22523, 4, 24, 18, 55, 15, 12, 90, 10082, 13, 42, 191, 4, 13, 162, 1437, 5, 696, 21, 55, 19, 5, 3195, 4, 939, 645, 6907, 4, 77, 51, 2035, 1437, 51, 58, 2721, 11, 5, 410, 4136, 3298, 4, 127, 1144, 22904, 10, 1451, 4, 1368, 4623, 857, 328, 11962, 92, 10844, 328, 4682, 1437, 885, 2]	"I love ag jeans. i own several pair  and i think they wash well  and wear well. that being said  i'd never purchased a pair of the ""stevie"" cut before. they have the same quality one would expect from ag  and i like that the ankles aren't true skinny jeans  but have a little width. it's more on-trend for this season. for me  the issue was more with the color. i order pink. when they arrived  they were beautiful in the little plastic bag. my heart skipped a beat. hooray! cute new jeans! except  w"	2023-07-15T17:45:11Z
18621	1	2	[0, 100, 21, 24668, 7, 907, 42, 528, 7, 5, 425, 53, 98, 939, 7785, 939, 222, 77, 24, 376, 11, 5, 7107, 4, 372, 1318, 8, 10262, 7992, 11052, 4122, 10199, 4, 182, 3473, 8, 5, 31910, 219, 15019, 4617, 16, 2721, 4, 115, 28, 182, 3279, 11, 5, 1035, 528, 7, 5, 7992, 11901, 10247, 101, 10199, 4, 10698, 8, 1326, 1528, 7, 1836, 95, 101, 24, 473, 15, 5, 1421, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was hesitant to buy this due to the price but so i glad i did when it came in the mail. great quality and surprisingly thick silky fabric. very comfortable and the shimmery thread detail is beautiful. could be very warm in the summer due to the thick tweed like fabric. fits and looks true to size just like it does on the model.	2023-07-15T17:45:11Z
11833	-1	0	[0, 5771, 42, 16, 23889, 8, 157, 156, 1437, 5, 936, 5738, 19, 5, 35074, 4895, 9, 5, 1025, 9, 5, 181, 261, 11156, 1437, 61, 1326, 28402, 4, 56, 5, 1025, 57, 9321, 50, 56, 5, 30863, 9, 5, 26224, 1143, 149, 5, 1468, 1437, 5, 30307, 356, 9, 42, 2125, 74, 28, 12058, 4, 9574, 1437, 5, 21155, 124, 3730, 9, 5, 6184, 36, 102, 11986, 9, 24, 223, 1421, 18, 314, 865, 43, 1437, 1217, 868, 149, 5, 182, 739, 3124, 6538, 36, 463, 4703, 7, 7433, 43, 1437, 12414, 29, 5, 1351, 1672, 1437, 12293, 619, 14, 10, 181, 261, 11156, 197, 33, 4, 939, 21, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	While this is cozy and well made  the problem lies with the unavoidable exposure of the inside of the poncho  which looks unfinished. had the inside been lined or had the hue of the stripes continued through the material  the draped look of this piece would be gorgeous. unfortunately  the faded backside of the pattern (a glimpse of it under model's left hand)  viewable through the very large arm holes (and impossible to hide)  disrupts the effortless  fluid feel that a poncho should have. i was	2023-07-15T17:45:11Z
7356	-1	0	[0, 14323, 16, 2198, 192, 149, 4, 939, 17672, 4744, 114, 24, 58, 7, 120, 7727, 99, 24, 74, 356, 101, 4, 24, 16, 10, 11962, 1521, 53, 45, 7708, 23, 70, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Top is completely see through. i cant imagine if it were to get wet what it would look like. it is a cute design but not practical at all.	2023-07-15T17:45:11Z
13165	1	2	[0, 16587, 5, 2496, 9, 42, 15203, 1437, 8, 41, 355, 7944, 16, 141, 3793, 24, 16, 4, 358, 15203, 16, 430, 1437, 600, 1437, 98, 114, 47, 214, 3482, 11, 5, 1400, 1437, 28, 686, 7, 356, 23, 70, 9, 106, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love the style of this vest  and an added bonus is how soft it is. every vest is different  though  so if you're shopping in the store  be sure to look at all of them.	2023-07-15T17:45:11Z
12163	0	1	[0, 100, 9010, 32601, 352, 13, 42, 6880, 7, 283, 11, 388, 1437, 8, 77, 24, 222, 1437, 939, 56, 24, 4427, 196, 142, 939, 21, 98, 2283, 7, 1325, 24, 4, 24, 18, 478, 50, 2649, 19, 162, 25, 444, 25, 6215, 18, 4761, 29, 8, 22503, 293, 1437, 6122, 15, 5, 1518, 4, 939, 3489, 22379, 15, 5, 526, 9, 8038, 1437, 98, 939, 2740, 5, 739, 4, 24, 1415, 11962, 66, 9, 5, 3737, 1437, 53, 77, 939, 342, 24, 15, 939, 21, 23213, 5779, 4, 24, 29139, 169, 66, 23, 5, 2576, 1437, 8, 21, 45, 25, 15898, 149, 5, 13977, 25, 15, 5, 1421, 4, 42, 115, 33, 57, 5, 739, 39328, 1437, 53, 2, 1, 1, 1, 1, 1, 1, 1, 1]	I waited impatiently for this item to come in stock  and when it did  i had it overnighted because i was so excited to receive it. it's hit or miss with me as far as retailer's mediums and larges  depending on the brand. i generally err on the side of caution  so i ordered the large. it looked cute out of the package  but when i put it on i was terribly disappointed. it flared way out at the bottom  and was not as fitted through the waist as on the model. this could have been the large sizing  but	2023-07-15T17:45:11Z
11518	0	1	[0, 100, 2638, 42, 3588, 8, 1381, 15, 5, 3023, 29, 11, 5, 1400, 8, 172, 2740, 5, 4716, 1459, 4, 939, 802, 114, 939, 2740, 5, 4716, 1459, 24, 74, 45, 28, 25, 3298, 4740, 4, 24, 16, 95, 169, 7, 2233, 219, 73, 14118, 4740, 13, 951, 127, 6958, 8, 2408, 4, 959, 939, 74, 5940, 7, 951, 26647, 142, 5, 29986, 16, 372, 1318, 8, 24, 74, 33, 57, 41, 2770, 3588, 7, 33, 13, 1136, 8, 67, 13, 2608, 4, 13, 5135, 939, 524, 195, 108, 288, 113, 8, 2408, 14881, 2697, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I loved this dress and tried on the xs in the store and then ordered the petite. i thought if i ordered the petite it would not be as baggy. it is just way to boxy/baggy for someone my height and weight. however i would recommend to someone taller because the velvet is great quality and it would have been an amazing dress to have for fall and also for winter. for reference i am 5'0"" and weight 113 pounds."	2023-07-15T17:45:11Z
8022	1	2	[0, 16185, 630, 75, 109, 24, 2427, 1437, 182, 34203, 4, 939, 300, 24, 11, 13504, 4, 2299, 966, 5, 1392, 425, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Pic doesn't do it justice  very flattering. i got it in navy. definitely worth the sale price!	2023-07-15T17:45:11Z
